Id,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,RainTomorrow
11300,16.5,17.9,1.0,,,30.0,19.0,9.0,94.0,95.0,1017.1,8.0,8.0,16.7,0,1
134382,5.0,18.0,0.0,,,50.0,11.0,20.0,85.0,67.0,1006.4,,,12.3,0,1
101128,5.9,14.5,0.0,2.4,9.8,43.0,20.0,24.0,65.0,57.0,1016.0,1.0,1.0,9.4,0,1
107870,7.3,15.2,0.0,2.0,4.3,39.0,11.0,30.0,83.0,40.0,1026.4,0.0,8.0,10.0,0,0
124200,15.4,38.8,0.0,,,48.0,20.0,7.0,52.0,13.0,,,,23.8,0,0
141714,26.5,33.7,0.0,9.4,8.9,76.0,17.0,13.0,67.0,57.0,1007.4,2.0,2.0,30.6,0,1
5145,19.3,34.8,0.0,,,46.0,2.0,6.0,73.0,49.0,1011.6,,,25.3,0,1
3995,1.2,23.4,0.0,,,37.0,2.0,7.0,81.0,25.0,1019.3,,,11.5,0,0
40401,13.1,19.1,11.8,2.8,2.4,57.0,37.0,35.0,60.0,51.0,1018.8,7.0,7.0,17.3,1,1
88355,23.8,30.7,27.8,5.0,1.5,43.0,15.0,4.0,93.0,85.0,1007.1,6.0,5.0,26.0,1,1
64393,8.2,15.9,0.0,4.0,2.8,57.0,33.0,35.0,61.0,42.0,1002.3,2.0,7.0,12.3,0,1
23587,20.2,25.6,0.0,5.0,12.0,30.0,15.0,17.0,73.0,64.0,1004.2,1.0,1.0,23.4,0,1
34198,18.1,27.9,0.0,3.2,6.0,52.0,13.0,30.0,73.0,56.0,1016.7,5.0,6.0,22.7,0,1
109017,16.0,20.3,0.0,4.2,1.5,,13.0,19.0,90.0,73.0,1017.2,7.0,7.0,19.0,0,0
141775,25.3,34.3,0.0,7.0,6.3,50.0,9.0,6.0,71.0,91.0,1008.9,3.0,8.0,29.5,0,1
1271,0.2,11.3,0.4,,,24.0,9.0,9.0,98.0,89.0,1029.9,8.0,8.0,8.0,0,1
143305,24.5,39.5,0.6,,,50.0,20.0,17.0,72.0,,1006.2,6.0,,31.0,0,1
31479,12.3,19.7,30.0,4.0,7.2,44.0,24.0,17.0,52.0,45.0,1022.1,,,17.0,1,0
124060,7.3,22.5,0.0,,,48.0,20.0,26.0,35.0,29.0,,,,14.6,0,1
80311,5.9,12.6,0.0,1.4,0.1,33.0,7.0,13.0,82.0,68.0,1017.8,7.0,7.0,9.3,0,0
115847,13.9,20.2,5.0,,2.2,67.0,20.0,41.0,87.0,56.0,1005.0,4.0,5.0,17.2,1,1
44976,12.8,21.5,0.0,,,43.0,9.0,28.0,64.0,66.0,1020.7,,,19.0,0,0
61432,7.1,16.0,8.0,3.0,4.0,50.0,22.0,31.0,83.0,57.0,1008.1,4.0,7.0,12.2,1,1
7022,8.7,15.0,2.6,5.4,,54.0,20.0,24.0,77.0,71.0,1007.6,7.0,7.0,9.5,1,1
83146,13.3,20.7,0.0,6.8,2.2,33.0,6.0,20.0,100.0,85.0,1018.5,,,15.8,0,0
15814,22.4,33.3,0.0,,,,4.0,9.0,69.0,51.0,,6.0,7.0,26.8,0,1
102221,10.2,15.1,4.0,1.2,,41.0,15.0,17.0,97.0,81.0,1020.3,8.0,8.0,11.5,1,1
131341,6.3,18.4,2.4,1.0,9.3,37.0,22.0,13.0,78.0,47.0,1020.5,,,10.1,1,0
83626,7.5,15.1,2.6,,,41.0,13.0,6.0,94.0,94.0,1017.0,,,9.8,1,1
103699,5.8,17.1,0.0,4.6,1.4,39.0,7.0,22.0,85.0,49.0,1012.0,7.0,7.0,10.8,0,1
128212,12.0,21.2,0.0,,,33.0,6.0,19.0,75.0,71.0,1016.6,,,17.1,0,0
10692,10.1,24.8,0.0,5.0,,39.0,17.0,20.0,25.0,38.0,1007.0,0.0,1.0,20.2,0,0
54068,-1.3,4.9,0.6,,,52.0,19.0,6.0,97.0,67.0,,,,-0.1,0,0
1407,18.4,20.0,10.6,,,24.0,11.0,13.0,95.0,93.0,1008.9,8.0,8.0,19.4,1,1
82648,9.9,14.3,0.0,2.4,5.5,31.0,2.0,19.0,88.0,92.0,1010.7,,,11.7,0,1
51946,13.7,28.2,0.0,,,39.0,0.0,20.0,78.0,50.0,1015.3,,,17.7,0,0
75520,9.0,12.4,5.0,1.2,3.7,44.0,9.0,28.0,97.0,60.0,1016.8,8.0,6.0,10.3,1,1
109814,12.4,21.2,0.0,0.0,4.3,,0.0,9.0,94.0,76.0,1028.9,5.0,2.0,14.4,0,0
36693,5.0,16.1,0.0,1.2,9.1,28.0,11.0,13.0,65.0,48.0,1009.6,1.0,1.0,10.0,0,0
111280,10.9,18.0,3.2,,,,28.0,,88.0,,1008.2,2.0,,13.0,1,1
111791,8.5,14.7,10.4,,,54.0,24.0,13.0,60.0,57.0,1012.0,,,11.2,1,1
8124,17.5,33.7,0.0,6.2,,56.0,17.0,9.0,64.0,61.0,1004.2,7.0,7.0,25.0,0,1
128227,8.8,14.8,19.8,,,80.0,26.0,31.0,83.0,83.0,1001.5,,,10.5,1,1
37060,4.0,16.1,0.0,1.8,4.2,39.0,13.0,9.0,77.0,66.0,1022.7,6.0,7.0,9.0,0,1
84116,12.3,23.2,0.0,5.2,11.5,35.0,9.0,17.0,53.0,44.0,1023.2,2.0,2.0,20.3,0,0
124477,4.3,26.2,0.0,,,37.0,15.0,9.0,40.0,15.0,,,,17.3,0,0
120077,15.0,26.1,0.0,6.8,12.1,39.0,17.0,24.0,56.0,51.0,1012.9,4.0,1.0,22.6,0,0
76621,6.0,19.8,0.2,4.0,7.3,74.0,22.0,31.0,68.0,70.0,1007.4,,8.0,13.2,0,1
43857,8.5,14.5,0.0,,,35.0,20.0,15.0,55.0,56.0,1018.3,,,11.8,0,0
99199,10.2,22.6,0.0,,,41.0,15.0,15.0,33.0,29.0,1018.9,,,17.6,0,0
23759,18.6,20.7,26.4,1.8,,61.0,17.0,19.0,97.0,95.0,1011.8,8.0,7.0,18.8,1,1
114119,17.4,29.3,0.0,,,35.0,20.0,19.0,71.0,52.0,1012.6,,,21.7,0,0
42647,20.1,24.4,0.0,,,33.0,15.0,24.0,71.0,69.0,1023.3,6.0,8.0,21.3,0,1
70575,8.1,15.1,0.0,4.2,4.2,54.0,19.0,28.0,80.0,51.0,1010.9,1.0,7.0,10.6,0,1
59295,19.5,24.3,43.6,,,33.0,9.0,9.0,95.0,86.0,1011.9,8.0,8.0,21.6,1,1
111267,12.6,17.2,5.4,,,,22.0,,78.0,,1007.0,6.0,,14.0,1,1
17265,19.4,26.2,6.8,,,,4.0,9.0,82.0,72.0,,1.0,6.0,22.5,1,0
80253,1.9,10.7,0.0,1.2,4.7,13.0,7.0,7.0,100.0,87.0,1031.9,8.0,7.0,5.6,0,0
16049,8.6,20.0,0.0,,,,0.0,2.0,85.0,66.0,,1.0,1.0,15.4,0,0
110324,16.5,23.6,0.0,4.4,5.7,,4.0,28.0,83.0,86.0,1006.1,6.0,8.0,20.8,0,0
97170,21.0,23.6,0.0,9.2,0.1,44.0,11.0,7.0,35.0,91.0,1005.3,,,23.1,0,1
50931,2.1,20.0,0.0,,,28.0,0.0,17.0,99.0,54.0,1020.5,,,7.8,0,0
96544,13.7,21.1,0.0,9.4,6.4,43.0,13.0,17.0,54.0,33.0,1020.3,,,16.0,0,0
6791,25.7,33.1,0.0,7.6,,52.0,30.0,31.0,67.0,50.0,1003.2,7.0,7.0,27.3,0,0
6729,19.6,35.5,0.0,8.6,,43.0,20.0,17.0,50.0,25.0,1007.7,1.0,5.0,26.0,0,1
82178,8.0,16.4,5.0,0.6,2.9,35.0,0.0,11.0,99.0,83.0,1021.2,,,12.1,1,1
126561,3.7,12.8,6.8,,,61.0,28.0,28.0,77.0,56.0,,,,6.5,1,1
98069,13.8,18.9,19.0,,0.3,37.0,15.0,15.0,76.0,75.0,1015.3,,,16.0,1,1
13129,18.6,31.3,0.0,10.0,12.1,37.0,17.0,11.0,61.0,33.0,1008.2,7.0,3.0,22.5,0,0
4129,18.9,24.2,6.8,,,28.0,0.0,6.0,100.0,100.0,1013.4,,,20.9,1,1
10539,7.7,22.7,0.2,4.4,,48.0,15.0,19.0,44.0,44.0,1008.8,0.0,5.0,18.6,0,0
25994,16.8,22.2,0.2,,,7.0,2.0,0.0,94.0,98.0,,,,20.0,0,1
119623,7.6,23.7,0.0,4.0,10.8,33.0,11.0,20.0,68.0,56.0,1020.3,3.0,4.0,17.1,0,0
140738,24.1,33.2,31.8,4.2,9.6,57.0,19.0,26.0,77.0,60.0,1005.2,1.0,2.0,30.2,1,1
23982,19.4,26.5,0.0,6.6,,39.0,19.0,22.0,70.0,68.0,1017.7,8.0,8.0,24.1,0,0
126105,3.7,19.8,0.0,,,28.0,15.0,13.0,47.0,29.0,,,,11.4,0,0
28597,19.4,34.5,0.0,,,33.0,0.0,19.0,83.0,47.0,1006.8,,,23.4,0,1
103353,13.5,29.5,0.0,4.0,10.7,26.0,9.0,6.0,76.0,43.0,1014.0,5.0,6.0,20.1,0,0
127297,9.3,24.4,0.2,,,33.0,13.0,11.0,81.0,47.0,1011.0,,,15.6,0,1
77368,4.6,21.7,0.0,4.0,9.6,26.0,13.0,13.0,95.0,53.0,1019.2,8.0,,9.8,0,0
34884,17.1,22.9,0.0,9.0,3.3,63.0,9.0,24.0,68.0,56.0,1007.1,8.0,7.0,18.2,0,0
73002,9.5,27.8,0.0,,7.4,50.0,19.0,30.0,76.0,27.0,1011.5,,3.0,15.5,0,1
115152,4.4,18.8,0.2,,6.2,30.0,0.0,20.0,91.0,60.0,1023.0,5.0,8.0,9.0,0,0
38088,3.7,13.6,0.6,1.2,5.4,19.0,0.0,9.0,90.0,67.0,1027.5,2.0,2.0,7.1,0,0
141182,23.1,32.9,0.0,5.4,6.2,33.0,13.0,17.0,70.0,41.0,1009.0,5.0,7.0,27.5,0,0
127375,10.2,15.8,3.4,,,31.0,0.0,13.0,95.0,73.0,1027.2,,,11.5,1,1
60599,9.3,24.0,1.0,,,43.0,22.0,19.0,56.0,32.0,1019.4,,,14.0,0,0
68640,10.3,14.3,0.4,1.8,0.0,54.0,7.0,19.0,74.0,69.0,1010.8,8.0,,12.2,0,1
71116,14.9,32.5,0.0,7.2,5.7,43.0,9.0,17.0,43.0,16.0,1009.8,5.0,7.0,24.5,0,0
11421,13.5,19.3,2.2,,,35.0,11.0,13.0,90.0,65.0,1021.7,8.0,8.0,14.6,1,1
24456,15.3,21.2,0.0,,,48.0,7.0,9.0,66.0,76.0,,,,20.8,0,1
93283,23.9,31.2,0.0,8.6,12.6,41.0,11.0,26.0,63.0,62.0,1011.9,2.0,1.0,29.0,0,0
78879,5.9,12.6,0.0,2.4,1.2,54.0,24.0,17.0,67.0,99.0,1010.2,4.0,7.0,9.2,0,1
54248,9.8,23.7,0.0,,,48.0,6.0,7.0,50.0,53.0,,,,16.3,0,1
49167,6.6,16.2,0.0,,,48.0,0.0,13.0,90.0,73.0,1005.5,,,10.4,0,1
37546,18.9,31.0,0.0,8.0,12.6,56.0,30.0,35.0,49.0,15.0,1008.6,5.0,2.0,25.9,0,0
86732,20.5,31.4,0.0,7.4,9.1,30.0,9.0,15.0,64.0,59.0,1011.7,2.0,2.0,26.8,0,1
16835,20.8,35.0,0.0,,,,0.0,11.0,59.0,31.0,,8.0,7.0,27.4,0,1
103379,2.3,19.6,0.0,2.0,8.4,30.0,4.0,15.0,64.0,40.0,1015.9,2.0,6.0,12.1,0,1
45259,12.8,14.1,0.2,,,48.0,17.0,22.0,66.0,89.0,1015.2,8.0,8.0,13.7,0,1
81895,1.6,9.6,0.0,1.4,0.0,30.0,15.0,17.0,91.0,99.0,1014.3,,,8.3,0,1
56979,8.3,15.8,0.0,,,33.0,17.0,17.0,68.0,47.0,1016.4,8.0,7.0,10.6,0,0
91440,18.3,25.2,9.2,,,44.0,28.0,24.0,74.0,70.0,1022.7,,,22.2,1,1
74417,10.2,21.5,0.0,,,61.0,31.0,41.0,55.0,36.0,1013.0,,,16.5,0,0
26125,12.1,18.2,9.6,,,50.0,20.0,24.0,61.0,50.0,,,,15.7,1,1
140095,23.7,30.8,14.6,4.6,5.3,70.0,30.0,35.0,87.0,73.0,1003.5,7.0,7.0,26.5,1,1
101136,7.9,16.9,3.2,1.8,4.1,52.0,28.0,30.0,90.0,78.0,1007.3,8.0,4.0,10.0,1,1
28993,16.1,26.3,10.8,6.6,,24.0,0.0,6.0,100.0,55.0,1019.0,,,18.1,1,0
102742,1.5,14.5,0.0,1.6,9.1,39.0,9.0,22.0,76.0,56.0,1020.9,3.0,6.0,9.6,0,1
121824,12.7,26.7,0.0,6.8,12.7,37.0,13.0,15.0,46.0,20.0,1018.0,1.0,0.0,20.0,0,0
89842,22.0,26.0,1.6,1.4,,39.0,17.0,19.0,85.0,85.0,1014.1,5.0,8.0,24.3,1,0
138715,15.3,32.0,0.0,6.6,,41.0,7.0,19.0,50.0,28.0,1011.7,,,24.1,0,0
138233,16.1,34.6,0.0,11.4,13.0,35.0,11.0,9.0,25.0,17.0,1006.0,1.0,1.0,27.3,0,0
74557,15.7,18.9,1.4,,,46.0,11.0,17.0,86.0,80.0,1011.9,,,15.7,1,1
22125,14.7,21.2,0.0,5.8,11.6,31.0,13.0,20.0,67.0,61.0,1011.4,1.0,1.0,19.1,0,1
61193,7.7,23.3,0.0,5.0,13.3,35.0,11.0,20.0,68.0,52.0,1017.9,3.0,3.0,16.2,0,0
34825,8.4,20.5,0.0,4.0,9.7,35.0,13.0,26.0,56.0,39.0,1019.7,1.0,6.0,15.0,0,0
56335,1.5,14.6,0.0,,,35.0,11.0,24.0,99.0,53.0,1021.3,3.0,,7.9,0,0
138756,-0.2,15.8,0.0,2.2,,30.0,7.0,15.0,64.0,35.0,1022.2,,,7.9,0,0
108873,7.4,12.0,17.8,4.0,0.7,,4.0,7.0,93.0,80.0,1008.0,8.0,7.0,7.5,1,1
140498,18.6,31.0,0.0,6.6,11.2,39.0,20.0,17.0,59.0,30.0,1010.8,3.0,1.0,24.1,0,0
126921,14.0,18.6,2.6,,,44.0,6.0,19.0,81.0,89.0,1019.0,,,16.2,1,1
124557,15.6,39.1,0.0,,,85.0,26.0,31.0,30.0,25.0,,,,32.6,0,1
95815,27.9,33.7,0.0,5.4,7.7,35.0,6.0,13.0,77.0,75.0,1005.1,6.0,6.0,31.5,0,1
130582,5.3,11.7,0.8,1.4,7.8,44.0,19.0,15.0,52.0,49.0,1017.8,1.0,3.0,8.4,0,0
125628,6.4,29.6,0.2,,,35.0,13.0,6.0,53.0,27.0,,,,20.3,0,0
101834,8.2,13.8,0.0,0.6,4.1,31.0,13.0,13.0,93.0,80.0,1023.7,8.0,5.0,8.9,0,0
14053,8.6,23.8,0.0,18.4,9.4,39.0,28.0,7.0,41.0,24.0,1022.8,5.0,6.0,16.9,0,0
49168,10.4,15.0,7.4,,,41.0,20.0,17.0,76.0,68.0,1001.4,,,13.2,1,1
124392,-3.3,17.1,0.0,,,30.0,15.0,13.0,69.0,40.0,,,,10.2,0,0
65322,11.3,21.1,0.8,4.8,11.0,54.0,24.0,31.0,72.0,38.0,1026.1,1.0,7.0,14.4,0,0
54119,-1.1,8.9,0.2,,,33.0,7.0,9.0,95.0,61.0,,,,2.4,0,0
44365,18.5,28.1,6.6,,,43.0,13.0,28.0,44.0,54.0,1008.3,,,20.8,1,0
76245,5.9,14.1,2.8,1.0,7.3,48.0,19.0,33.0,88.0,73.0,1019.3,4.0,6.0,7.6,1,1
97375,8.8,13.8,14.2,2.0,6.3,56.0,7.0,20.0,64.0,55.0,1012.8,,,10.5,1,1
111311,9.1,16.0,3.0,1.8,,,11.0,,78.0,,1013.5,7.0,,11.6,1,0
50151,12.7,17.6,22.6,,,46.0,11.0,9.0,84.0,92.0,1004.4,,,14.6,1,1
2684,6.7,10.6,1.0,,,19.0,0.0,7.0,92.0,99.0,1008.6,8.0,8.0,7.8,0,1
144930,21.7,39.4,0.4,,,56.0,4.0,6.0,44.0,25.0,1008.3,8.0,1.0,30.5,0,0
63130,13.0,19.8,0.0,,,107.0,48.0,63.0,39.0,27.0,992.5,1.0,1.0,17.8,0,1
39537,-0.1,12.7,0.0,,,19.0,2.0,13.0,92.0,54.0,1018.5,8.0,8.0,4.0,0,0
20915,19.7,27.0,0.0,,,31.0,6.0,19.0,85.0,75.0,1013.3,,,22.7,0,0
17422,9.8,28.7,0.0,,,,0.0,46.0,63.0,26.0,,2.0,1.0,15.0,0,0
46192,7.8,14.2,1.2,1.8,1.9,33.0,6.0,15.0,95.0,65.0,1006.1,8.0,7.0,8.4,1,0
28155,11.0,27.8,0.0,,,39.0,4.0,22.0,59.0,28.0,1013.3,,,19.5,0,0
76989,10.7,16.8,0.0,4.2,6.0,78.0,43.0,44.0,71.0,63.0,1008.3,,,16.8,0,1
144885,22.2,40.6,0.0,,,57.0,9.0,19.0,21.0,20.0,1006.6,,7.0,34.9,0,0
59118,7.1,18.7,0.0,,,43.0,17.0,24.0,64.0,50.0,1019.8,1.0,6.0,11.7,0,0
85818,16.9,26.1,0.0,5.6,8.0,30.0,9.0,15.0,58.0,60.0,1016.0,2.0,3.0,24.2,0,0
37784,2.4,16.3,0.0,1.4,5.1,30.0,17.0,19.0,70.0,50.0,1024.1,7.0,7.0,6.1,0,0
96449,18.3,22.5,0.2,8.0,1.4,56.0,17.0,28.0,58.0,51.0,1004.7,,,22.4,0,1
94036,24.8,31.2,32.8,5.6,5.4,,13.0,31.0,80.0,80.0,1000.8,7.0,7.0,28.7,1,1
33990,17.8,21.2,0.0,3.6,1.5,44.0,9.0,13.0,77.0,76.0,1025.5,7.0,7.0,18.5,0,1
62570,9.7,20.0,20.8,3.2,12.3,43.0,22.0,30.0,62.0,55.0,1021.8,8.0,8.0,16.0,1,0
100120,6.4,14.7,13.6,4.8,6.0,70.0,13.0,28.0,88.0,84.0,1010.5,3.0,8.0,9.6,1,1
58729,7.7,12.6,14.0,0.6,,31.0,17.0,13.0,96.0,78.0,1018.7,7.0,7.0,7.8,1,0
64444,4.9,21.3,0.0,5.2,9.1,100.0,57.0,76.0,57.0,28.0,1009.3,2.0,7.0,11.9,0,0
2801,14.7,24.3,0.0,,,69.0,28.0,20.0,64.0,68.0,1003.5,1.0,8.0,21.9,0,0
70958,4.3,14.8,0.4,1.6,7.0,26.0,11.0,15.0,94.0,63.0,1024.5,1.0,6.0,7.0,0,1
9657,10.2,17.1,3.6,2.8,0.3,48.0,20.0,17.0,87.0,78.0,1010.5,8.0,7.0,14.3,1,0
81241,6.5,14.8,1.0,1.8,7.2,35.0,11.0,13.0,82.0,69.0,1019.2,,,10.7,0,0
97095,11.0,14.0,6.6,,3.4,54.0,31.0,19.0,51.0,75.0,1014.2,,,12.0,1,1
996,10.0,18.4,0.0,,,35.0,17.0,22.0,65.0,39.0,1018.1,,,14.5,0,0
140107,25.4,33.3,0.2,3.4,7.3,41.0,15.0,19.0,76.0,78.0,1004.3,7.0,7.0,28.4,0,1
88715,21.5,30.3,0.0,3.8,10.4,30.0,15.0,19.0,73.0,63.0,1012.1,2.0,3.0,26.1,0,0
127147,16.2,23.5,1.2,,,59.0,15.0,19.0,88.0,91.0,1010.2,,,19.6,1,1
42622,16.7,20.3,0.4,,,52.0,33.0,35.0,71.0,81.0,1020.7,8.0,8.0,20.1,0,1
43560,11.8,18.5,0.0,,,37.0,6.0,17.0,75.0,68.0,1006.9,4.0,,14.9,0,0
85779,8.9,23.9,0.0,4.6,10.1,22.0,4.0,9.0,53.0,34.0,1016.8,0.0,1.0,17.2,0,0
89404,24.0,29.1,74.8,,0.2,63.0,20.0,22.0,91.0,90.0,1002.9,8.0,8.0,24.8,1,1
54231,7.9,19.9,0.0,,,24.0,9.0,7.0,31.0,49.0,,,,13.4,0,0
70321,11.8,17.3,0.0,1.8,2.2,17.0,7.0,7.0,71.0,54.0,1020.0,7.0,7.0,13.4,0,0
64779,7.3,13.3,19.8,3.4,4.1,70.0,30.0,33.0,93.0,75.0,1013.3,8.0,7.0,8.4,1,1
118988,13.7,29.4,0.0,7.0,11.3,48.0,19.0,20.0,29.0,44.0,1010.4,0.0,3.0,25.3,0,1
70851,9.9,26.3,0.0,4.0,7.4,20.0,4.0,9.0,64.0,30.0,1015.3,7.0,5.0,16.0,0,0
54688,6.6,10.0,1.6,,,56.0,19.0,20.0,98.0,98.0,,,,7.9,1,1
26704,16.8,25.1,0.0,,,37.0,9.0,15.0,54.0,49.0,,,,19.0,0,1
51451,9.3,22.4,0.0,,,28.0,0.0,17.0,70.0,36.0,1019.5,,,13.3,0,0
2516,16.1,40.0,0.0,,,50.0,7.0,19.0,46.0,15.0,1009.4,,5.0,24.3,0,0
62035,1.9,17.8,0.2,0.8,3.2,19.0,0.0,11.0,94.0,81.0,1012.4,6.0,7.0,6.9,0,0
92026,21.2,29.1,0.0,,,28.0,13.0,20.0,57.0,57.0,1006.8,,,27.3,0,0
45832,-1.6,11.5,0.0,2.8,8.9,31.0,7.0,20.0,82.0,53.0,1021.9,1.0,1.0,3.0,0,0
77827,13.4,19.3,0.2,,,30.0,11.0,19.0,63.0,56.0,1019.6,8.0,6.0,15.2,0,0
62067,8.7,12.6,0.2,4.8,1.5,98.0,52.0,50.0,48.0,65.0,1000.0,6.0,7.0,11.0,0,1
33715,6.5,17.0,0.0,2.6,6.9,41.0,17.0,13.0,67.0,43.0,1008.0,4.0,3.0,9.9,0,1
134122,8.2,25.6,0.0,,,31.0,2.0,13.0,60.0,38.0,1009.5,,,15.1,0,0
25671,5.4,15.7,0.0,,,13.0,7.0,6.0,98.0,69.0,,,,9.0,0,1
34528,16.4,24.8,0.0,6.4,12.6,52.0,15.0,37.0,56.0,56.0,1014.8,2.0,1.0,20.5,0,0
43875,8.3,16.1,0.0,,,26.0,4.0,11.0,52.0,50.0,1019.4,,,13.6,0,0
67957,5.9,14.9,0.0,2.0,0.1,15.0,4.0,9.0,87.0,70.0,1021.9,7.0,7.0,7.5,0,1
96635,8.2,18.8,0.0,2.2,9.1,28.0,4.0,17.0,70.0,57.0,1021.8,,,13.9,0,1
11195,17.9,26.7,7.2,,,,,,80.0,69.0,,,,21.0,1,1
78818,-0.3,14.4,0.2,1.6,3.8,24.0,7.0,9.0,99.0,49.0,1015.4,6.0,6.0,3.0,0,1
89363,24.7,32.2,0.0,8.0,6.4,30.0,9.0,9.0,66.0,93.0,1005.2,2.0,7.0,30.1,0,1
2787,11.8,24.9,0.0,,,63.0,22.0,22.0,53.0,49.0,1003.3,,,19.1,0,1
61286,6.6,16.9,0.0,4.4,7.2,104.0,63.0,37.0,65.0,53.0,1008.5,6.0,6.0,14.4,0,0
13186,18.1,30.9,0.0,7.8,10.7,33.0,20.0,15.0,64.0,36.0,1018.2,1.0,5.0,22.9,0,1
91638,15.5,25.3,0.6,,,48.0,28.0,33.0,66.0,50.0,1019.1,,,20.1,0,0
125725,0.6,17.0,0.2,,,22.0,7.0,7.0,90.0,47.0,,,,9.2,0,0
57096,-1.9,14.1,0.0,,,30.0,6.0,7.0,100.0,43.0,1026.1,,,6.9,0,0
63162,7.1,20.1,0.0,,,48.0,7.0,26.0,55.0,52.0,1006.8,7.0,7.0,15.4,0,1
80045,9.9,18.8,39.4,5.8,6.8,46.0,7.0,17.0,100.0,66.0,1009.8,7.0,7.0,11.0,1,0
27645,15.2,28.6,0.0,,,39.0,13.0,26.0,71.0,45.0,1009.6,,,20.1,0,1
14477,19.6,27.2,39.8,13.0,,52.0,33.0,33.0,93.0,81.0,1008.3,8.0,7.0,20.5,1,1
55979,6.2,11.4,4.8,,,26.0,13.0,15.0,99.0,96.0,1020.9,8.0,6.0,7.6,1,1
104063,4.0,20.1,0.2,1.8,5.7,37.0,0.0,17.0,74.0,37.0,1016.9,6.0,7.0,11.9,0,0
20519,17.9,20.2,20.6,,,70.0,17.0,50.0,100.0,99.0,1015.4,,,18.9,1,1
80678,9.2,14.1,0.2,4.0,7.2,59.0,20.0,24.0,67.0,58.0,1009.3,1.0,7.0,10.5,0,1
28035,2.4,17.9,0.0,,,41.0,4.0,26.0,78.0,42.0,1011.0,,,9.0,0,0
59265,19.8,34.5,0.0,,,43.0,17.0,17.0,52.0,30.0,1008.8,1.0,3.0,25.0,0,0
56724,3.6,10.9,11.6,,,35.0,11.0,13.0,99.0,60.0,1016.9,8.0,8.0,5.2,1,1
103262,11.5,20.2,0.0,4.6,5.0,61.0,26.0,30.0,64.0,57.0,1006.0,7.0,7.0,15.1,0,0
137594,8.0,31.2,0.0,10.6,11.0,35.0,0.0,17.0,15.0,4.0,1016.2,1.0,1.0,21.0,0,0
20411,8.8,15.4,9.0,,,46.0,13.0,28.0,96.0,82.0,1030.4,,,9.3,1,1
101787,8.5,12.1,0.6,1.2,0.7,28.0,11.0,17.0,77.0,67.0,1032.1,7.0,8.0,11.1,0,0
93927,23.1,29.0,0.0,7.8,7.2,35.0,19.0,24.0,73.0,68.0,1014.3,7.0,2.0,25.3,0,0
84978,22.1,31.4,0.0,5.2,,22.0,6.0,7.0,61.0,54.0,1010.5,3.0,1.0,26.5,0,0
58409,4.3,12.4,12.2,4.6,,78.0,19.0,41.0,82.0,52.0,1003.0,,7.0,6.4,1,1
58629,12.0,22.3,0.0,3.6,,43.0,17.0,17.0,79.0,42.0,1019.6,1.0,3.0,15.5,0,0
80695,7.5,14.9,0.0,2.4,8.2,43.0,15.0,19.0,63.0,51.0,1019.0,4.0,7.0,10.8,0,0
88020,24.1,28.2,0.8,2.6,0.9,26.0,13.0,0.0,89.0,91.0,1008.3,7.0,8.0,26.3,0,1
22982,15.4,21.9,0.0,2.4,7.6,22.0,2.0,15.0,58.0,61.0,1015.7,7.0,7.0,19.4,0,0
39589,21.5,26.1,0.0,5.6,2.6,39.0,13.0,30.0,79.0,77.0,1011.8,5.0,7.0,24.0,0,0
53244,6.4,11.7,0.0,,,31.0,9.0,11.0,93.0,93.0,,,,8.9,0,1
123262,12.6,19.0,5.6,7.6,4.3,41.0,22.0,11.0,73.0,56.0,1011.4,7.0,7.0,13.8,1,1
13140,24.8,33.8,0.0,11.4,12.6,46.0,19.0,30.0,70.0,36.0,1006.3,3.0,6.0,28.2,0,0
128273,12.1,19.4,0.0,,,24.0,13.0,11.0,75.0,80.0,1014.1,,,16.2,0,1
122184,12.1,24.5,0.0,5.6,12.4,31.0,15.0,15.0,59.0,30.0,1021.9,6.0,4.0,16.5,0,0
115301,12.3,26.7,0.0,,13.1,54.0,30.0,33.0,35.0,31.0,1013.4,,,19.2,0,0
69179,13.8,23.5,0.0,6.4,11.8,41.0,13.0,20.0,57.0,46.0,1021.4,2.0,1.0,16.3,0,0
63499,1.4,11.6,0.8,,,50.0,17.0,39.0,86.0,48.0,1017.9,2.0,7.0,6.2,0,1
80204,13.8,20.6,0.0,0.8,1.8,35.0,6.0,9.0,100.0,56.0,1002.9,7.0,7.0,15.1,0,1
68079,17.3,23.8,14.2,5.8,0.0,52.0,22.0,20.0,85.0,86.0,1007.7,,,19.6,1,1
131900,6.8,17.7,0.4,1.0,0.4,50.0,11.0,22.0,73.0,60.0,1002.9,7.0,4.0,15.6,0,1
135875,12.8,20.2,0.0,,,39.0,11.0,24.0,71.0,59.0,,8.0,1.0,16.8,0,0
73106,6.5,18.8,0.0,1.6,3.7,56.0,17.0,24.0,94.0,47.0,1013.1,6.0,8.0,10.9,0,0
64545,9.7,27.3,0.0,5.6,13.5,31.0,4.0,19.0,74.0,33.0,1011.3,7.0,7.0,16.1,0,0
127082,5.5,17.8,15.6,,,33.0,15.0,19.0,75.0,57.0,1016.0,,,11.9,1,1
